Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Cluster,GeneSet
prerank,GOMF_INTRACELLULARLY_CALCIUM_GATED_CHLORIDE_CHANNEL_ACTIVITY,0.3886495143271035,0.7375740209609778,0.8333333333333334,0.9828463095091734,1.0,8/19,35.45%,TTYH2;BEST1;ANO2;BEST3;ANO3;ANO6;BEST4;CLCA1,1,GO_MF
prerank,GOMF_ALANINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.4118666115667763,0.7354173411268978,0.8378378378378378,0.9835881514973212,1.0,1/16,1.02%,SLC7A8,1,GO_MF
prerank,GOMF_RECEPTOR_TYROSINE_KINASE_BINDING,0.3509276893922423,0.7351257475112433,0.8588235294117647,0.981911220141242,1.0,22/77,21.17%,SHC2;LRP4;PTPN2;CRK;FRS2;GAB2;GAS6;DOCK4;FIZ1;SH2B3;PITPNM2;NRG3;DOK2;DGKQ;TRADD;IRS2;PSPN;RNF41;SH2B2;PITPNM1;ALKAL1;SH2B1,1,GO_MF
prerank,GOMF_GABA_RECEPTOR_BINDING,0.4068003973626359,0.7349357690869607,0.8648648648648649,0.9801338142521426,1.0,8/16,34.22%,ERBB4;TRAK2;GABRG1;TRAK1;LHFPL4;GABRB1;GABARAP;GABARAPL2,1,GO_MF
prerank,GOMF_MANNOSYLTRANSFERASE_ACTIVITY,0.3977674907971424,0.7333216516778376,0.8028169014084507,0.9802527931109574,1.0,2/22,4.32%,TMTC1;TMTC2,1,GO_MF
prerank,GOMF_EXONUCLEASE_ACTIVITY,0.3395956973633277,0.7327660388362759,0.8222222222222222,0.97909053606268,1.0,10/84,19.56%,ENPP2;REXO1;PAN2;PDE12;EXD3;DIS3L2;PLD3;PAN3;CNOT2;TRIR,1,GO_MF
prerank,GOMF_NADPLUS_BINDING,0.4026703582676992,0.732546737832171,0.8428571428571429,0.9775423124672876,1.0,6/19,16.95%,SIRT3;ALDH1A3;SIRT2;CRYL1;SIRT6;EHHADH,1,GO_MF
prerank,GOMF_DNA_NUCLEASE_ACTIVITY,-0.2492050535263322,-0.7317478781886855,0.9375,1.0,1.0,14/64,17.44%,FEN1;EXO1;DNASE2;MGME1;RAD1;DNASE1L1;DNA2;DCLRE1A;NME1;GEN1;C1QBP;DCLRE1B;EXD2;RBBP8,1,GO_MF
prerank,GOMF_UNFOLDED_PROTEIN_BINDING,0.3448012043213293,0.7283402037027452,0.912087912087912,0.9806954984336488,1.0,5/106,5.86%,HSPB6;ERO1B;CLU;TMEM67;UGGT2,1,GO_MF
prerank,GOMF_PHOSPHATASE_INHIBITOR_ACTIVITY,0.3443439523680921,0.7269155703631279,0.8271604938271605,0.9804764512947074,1.0,13/53,13.07%,CRY2;SIRPA;ELFN1;PHACTR1;PTN;PPP1R1A;PPP1R2C;PPP1R10;IGFBP2;TESC;PPP1R37;PPP1R27;PPP1R9B,1,GO_MF
prerank,GOMF_K63_LINKED_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING,-0.3057561433680246,-0.7227388424233265,0.8888888888888888,1.0,1.0,8/26,18.84%,PARP10;OPTN;SQSTM1;RNF169;TNFAIP3;SPRTN;MINDY2;ATRIP,1,GO_MF
prerank,GOMF_K48_LINKED_DEUBIQUITINASE_ACTIVITY,0.3915095062589512,0.7218884622334051,0.8266666666666667,0.985005664531474,1.0,2/19,9.91%,MINDY4B;USP36,1,GO_MF
prerank,GOMF_TBP_CLASS_PROTEIN_BINDING,-0.3071987597393729,-0.721696815710727,0.9629629629629628,1.0,1.0,7/26,14.83%,GTF2A2;TAF13;DRAP1;DR1;GTF2A1;BRF2;RUVBL1,1,GO_MF
prerank,GOMF_MONOATOMIC_ION_GATED_CHANNEL_ACTIVITY,-0.2997313772383867,-0.7209950760005717,1.0,1.0,1.0,3/29,5.88%,KCNMB1;TMEM63B;ANO10,1,GO_MF
prerank,GOMF_PROTEIN_N_ACETYLTRANSFERASE_ACTIVITY,-0.2802324539233434,-0.7207259531030668,1.0,1.0,1.0,8/54,10.95%,GTF3C4;NAA10;NAA40;NAA30;MEAF6;PYGO2;HAT1;NCOA3,1,GO_MF
prerank,GOMF_S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY,0.3252701327337776,0.7207059407260312,0.9387755102040816,0.9843915099422192,1.0,26/155,17.26%,SETD7;EZH1;PRDM2;SETD1B;TRMT9B;PRDM6;AS3MT;METTL21C;KMT2D;EEF1AKMT3;NNMT;DOT1L;MECOM;TRMT1;SETBP1;ZCCHC4;PRDM8;NSUN3;NOP2;SMYD1;MEPCE;GAMT;NDUFAF7;ASMT;HNMT;SETMAR,1,GO_MF
prerank,GOMF_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_BINDING,0.3576341993931086,0.7205522311906976,0.8831168831168831,0.982619542505925,1.0,18/38,29.36%,ARAP1;GAB2;DNM1;ADAP2;FUNDC2;FCHSD2;ADAP1;ZFYVE16;NRGN;PIRT;RAG2;ARHGAP9;ARAP3;MYO1G;KIF16B;IQGAP2;PHLDA3;PLA2G4E,1,GO_MF
prerank,GOMF_RNA_POLYMERASE_CORE_ENZYME_BINDING,-0.2919132938750565,-0.7204980931039487,0.88,1.0,1.0,10/38,14.75%,RPRD1A;RTRAF;ERBB2;RPRD2;NCOA3;MAF1;AGO2;WDR43;WAC;SMYD2,1,GO_MF
prerank,GOMF_TRANSLATION_REGULATOR_ACTIVITY,0.3654236718758065,0.7199738075317588,0.8735632183908046,0.981293128091952,1.0,4/50,5.01%,CIRBP;ZNF540;RARA;PURA,1,GO_MF
prerank,GOMF_ELECTRON_TRANSFER_ACTIVITY,0.3386308036878594,0.7194253412717181,0.9111111111111112,0.9799193636578304,1.0,8/105,6.56%,MT-ND6;DHRS3;NCF2;CYP19A1;COX7A1;MT-ND1;STEAP4;MT-ND3,1,GO_MF
prerank,GOMF_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.3142203125301436,0.7180685639285089,0.9494949494949496,0.9795121520109256,1.0,70/282,24.65%,SLC7A8;SLC26A5;SLC16A14;SLC9A9;SLC16A7;SLC26A11;SLC9B2;SLC6A3;SLCO1C1;SLC7A6;CLCN3;SLC23A2;SLC25A18;SLC16A4;SLC5A12;SLC38A2;SLC18A2;SLC41A1;SLC8B1;SLC9A3;SLC25A25;SLC26A1;SLC2A13;SLC13A3;SLC36A1;SLC24A4;CDH17;SLC9A8;SLC6A19;SLC17A8;SLC9C1;ADAMTS8;SLC17A6;SLC15A2;SLC5A10;MFSD4B;SLC20A1;SLC10A6;SLC25A26;SLCO6A1;SLC28A2;SLCO2B1;SLC10A4;SLC5A7;SLC32A1;SLC12A4;SLC16A2;TMEM241;TMEM165;SLC25A12;SLC16A5;SLC35D1;SLC4A9;SLC26A8;SLCO1B3;SLCO1B1;SLC7A13;SLC6A1;SLC46A3;SLC26A7;SLC25A6;SLC9B1;SLC12A6;SLC16A9;SLC35D2;SLC10A7;SLCO1A2;SLC25A30;SLC1A2;SLC45A1,1,GO_MF
prerank,GOMF_ENDOPEPTIDASE_ACTIVATOR_ACTIVITY,-0.3386740887474768,-0.7167947137415771,0.8571428571428571,1.0,1.0,7/27,9.89%,NRDC;APH1A;PSMD14;PYCARD;AIM2;NCSTN;PSME1,1,GO_MF
prerank,GOMF_HISTONE_H4_METHYLTRANSFERASE_ACTIVITY,-0.3275576827140254,-0.716319059536942,0.7368421052631579,1.0,1.0,3/18,11.29%,NSD2;KMT5B;TTLL12,1,GO_MF
prerank,GOMF_TELOMERIC_DNA_BINDING,0.3639767672107555,0.7160406714943912,0.8705882352941177,0.9802402748739062,1.0,8/38,25.65%,HMBOX1;PURA;UPF1;SMG6;TERF1;RAD50;TERF2IP;CTC1,1,GO_MF
prerank,GOMF_PROTEIN_CARRIER_CHAPERONE,0.3519740207742552,0.7124282056404292,0.8289473684210527,0.982828273109854,1.0,2/37,3.88%,CLU;JDP2,1,GO_MF
prerank,GOMF_WIDE_PORE_CHANNEL_ACTIVITY,-0.2788763477796989,-0.7107368524483474,0.96,1.0,1.0,5/37,10.62%,GSDMC;VDAC1;VDAC2;GJB2;VDAC3,1,GO_MF
prerank,GOMF_MAGNESIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.4047597140858826,0.7080944376633542,0.825,0.9864139730776738,1.0,5/20,24.34%,TRPM6;SLC41A1;TMEM94;NIPAL2;CNNM2,1,GO_MF
prerank,GOMF_TRANSMEMBRANE_EPHRIN_RECEPTOR_ACTIVITY,-0.3498695571655901,-0.7080169994813753,0.7666666666666667,1.0,1.0,5/15,19.71%,EFNA3;EFNA4;EPHB3;EPHB6;EPHB1,1,GO_MF
prerank,GOMF_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.3743391835074714,0.7072092614224126,0.8421052631578947,0.9855985047003952,1.0,13/39,20.77%,PDPN;SLC27A1;AQP7;SLC25A47;GJA1;ABCC4;SLC13A3;AQP8;SLC15A2;SLC38A9;SLC14A2;AQP10;AQP9,1,GO_MF
prerank,GOMF_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.3345344368793051,0.7068638385950174,0.9555555555555556,0.984076572491301,1.0,9/125,7.48%,FXYD1;SLC26A5;SLC26A11;SLC25A27;SLC6A3;CLIC2;TTYH2;CLCN3;CLIC5,1,GO_MF
prerank,GOMF_MODIFICATION_DEPENDENT_PROTEIN_BINDING,0.3277137969228381,0.7027957989160655,0.913978494623656,0.9862053762183954,1.0,25/131,25.51%,ANK2;SOCS2;MPHOSPH8;VAV1;SOCS7;MLLT1;WDR81;UBQLNL;CBX5;L3MBTL1;OS9;ZCWPW2;PHF1;SPIN1;CXXC1;PHF8;IKBKG;MORC4;TNIP2;DPPA3;SPIN2B;UIMC1;UBXN1;ATAD2B;MINDY1,1,GO_MF
prerank,GOMF_GLUTAMATE_RECEPTOR_BINDING,-0.268844150320042,-0.7026525757774228,0.95,1.0,1.0,6/44,10.19%,NETO2;DLG3;RASGRF1;CACNG4;NSF;SQSTM1,1,GO_MF
prerank,GOMF_CALCIUM_DEPENDENT_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,0.3941322961018363,0.7008916654088152,0.881578947368421,0.9863432714045112,1.0,6/16,29.09%,CAPN3;CAPN11;CAPN15;CAPN2;CAPN7;CAPNS2,1,GO_MF
prerank,GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING,0.3130980038349484,0.7002883963389117,0.9659090909090908,0.985172832396089,1.0,13/107,11.91%,AVIL;GSN;SNX21;PLEKHA4;SH3PXD2A;WIPI1;SYTL2;DNM1;PLEKHA5;SH3PXD2B;DEFB4A;RLBP1;ADAP2,1,GO_MF
prerank,GOMF_GAMMA_TUBULIN_BINDING,0.3825124785867904,0.6964025531351772,0.8641975308641975,0.9878712512685468,1.0,11/29,19.79%,PDE4B;MARK4;NDN;DIXDC1;BRSK1;CENPJ;TUBGCP6;TUBGCP5;B9D2;TUBGCP2;DDX3X,1,GO_MF
prerank,GOMF_NADH_DEHYDROGENASE_ACTIVITY,0.3411802862444901,0.6904384389975101,0.9166666666666666,0.9923249929699408,1.0,3/44,6.56%,MT-ND6;MT-ND1;MT-ND3,1,GO_MF
prerank,GOMF_MAP_KINASE_KINASE_ACTIVITY,0.3812174992989803,0.6903431210969747,0.8636363636363636,0.9904996807419928,1.0,2/16,12.55%,MAPK10;MAP2K2,1,GO_MF
prerank,GOMF_BASAL_TRANSCRIPTION_MACHINERY_BINDING,-0.2562683524620094,-0.6893437273797398,0.9130434782608696,1.0,1.0,13/58,14.83%,GTF2A2;RPRD1A;RTRAF;DRAP1;RPRD2;TP53;NCOA3;GTF2A1;AGO2;WDR43;WAC;SMYD2;RUVBL1,1,GO_MF
prerank,GOMF_PHOSPHATIDYLINOSITOL_KINASE_ACTIVITY,0.374574888893624,0.68758544691768,0.8271604938271605,0.9913282338732154,1.0,4/27,10.76%,PI4K2A;PIK3C2G;PIP4K2A;PIKFYVE,1,GO_MF
prerank,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR,0.3294924168861315,0.6860153714042699,0.9176470588235294,0.9909946184489362,1.0,3/56,6.56%,MT-ND6;MT-ND1;MT-ND3,1,GO_MF
prerank,GOMF_MONOATOMIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.3175665623459424,0.6849464708654033,0.946236559139785,0.9902369680556152,1.0,20/152,16.41%,FXYD1;SLC26A5;SLC26A11;SLC25A27;MCOLN1;SLC6A3;CLIC2;TTYH2;CLCN3;CLIC5;LRRC8A;SLC18A2;SLC26A1;SGK1;GABRG1;SLC17A8;PACC1;SLC17A6;BEST1;P2RX5,1,GO_MF
prerank,GOMF_DNA_ENDONUCLEASE_ACTIVITY,-0.2501331294710275,-0.6820692862911432,1.0,1.0,1.0,6/40,12.84%,FEN1;EXO1;DNASE2;MGME1;DNASE1L1;DNA2,1,GO_MF
prerank,GOMF_LNCRNA_BINDING,0.392204863161158,0.6800737478503774,0.9506172839506172,0.9928781520885356,1.0,5/24,10.33%,KLF4;PPARGC1A;EEF2;RBM33;PCBP2,1,GO_MF
prerank,GOMF_PROTEIN_SERINE_KINASE_ACTIVITY,0.3009719889066004,0.6785631181906534,0.97,0.9924079169232486,1.0,76/342,19.18%,DCLK1;MAP3K12;LRRK2;MAPK10;MAP3K14;CAMK2D;TTN;FAM20C;NEK3;CSNK1D;PRKD1;KSR1;MAP3K3;PIM1;CLK1;MAST4;SBK3;RIPK3;TNK2;CDK9;TTBK2;NLK;TRPM6;MARK4;MAPK11;AKT3;CDK3;PRKCE;CDK20;HIPK2;CIITA;HIPK3;MAP3K5;MAP4K4;CAMK2B;CDK14;BRSK1;PIKFYVE;CDK12;MAP3K10;MKNK2;AATK;PRKG1;HIPK1;SGK1;DMPK;ULK4;MAP2K2;PRKACG;TSSK1B;CSNK1G2;PRKG2;MAP3K11;NEK9;PSKH1;AKT2;ERN1;LRRK1;MAP3K6;STK35;WNK4;LATS2;PHKG1;CAMKK1;STK36;MAP3K15;HUNK;PRKCG;ALPK1;PRKACA;NUAK1;MAPK3;NEK1;CDK6;ULK1;STK40,1,GO_MF
prerank,GOMF_PHOSPHATIDYLINOSITOL_5_PHOSPHATE_BINDING,0.3602564707805304,0.6757470657916772,0.8571428571428571,0.9931404743304256,1.0,4/19,10.24%,SH3PXD2A;PLEKHA5;PLA2G4A;SH3PXD2B,1,GO_MF
prerank,GOMF_HISTONE_H4_ACETYLTRANSFERASE_ACTIVITY,-0.3260602892439388,-0.6750558937415925,0.9666666666666668,1.0,1.0,4/21,13.56%,NAA40;MEAF6;HAT1;ING3,1,GO_MF
prerank,GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_RNA,0.3192128376349635,0.6724622792558238,0.942528735632184,0.9944949765611344,1.0,17/71,29.01%,DHX38;DDX51;UPF1;DDX5;YTHDC2;MOV10L1;DDX59;DDX17;DDX3X;DDX19A;TDRD12;MTREX;DDX46;DDX56;DDX4;DHX34;DHX15,1,GO_MF
prerank,GOMF_RNA_EXONUCLEASE_ACTIVITY,-0.2494097069850627,-0.6712592319978343,0.8333333333333334,1.0,1.0,9/42,18.23%,EXOSC4;XRN1;DCPS;CNOT6;ERI3;PARN;TOE1;EXD2;CPSF3,1,GO_MF
prerank,GOMF_PROTEIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.3194073914815796,-0.6694048669316134,0.9166666666666666,1.0,1.0,6/25,11.00%,TOMM70;SEC61A1;SEC63;TIMM23;TMED10;PEX10,1,GO_MF
prerank,GOMF_NEUTRAL_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.3321489697632215,0.6671642939623436,0.896551724137931,0.997512750008557,1.0,6/41,14.35%,SLC7A8;SLC38A6;SLC43A1;SLC38A2;SLC36A1;SLC6A19,1,GO_MF
prerank,GOMF_1_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY,-0.3244450982272382,-0.6645789861807887,0.9230769230769232,1.0,1.0,3/15,12.68%,PIK3R3;PIK3CA;PIK3CG,1,GO_MF
prerank,GOMF_NADPH_BINDING,-0.3055214354089057,-0.6634192756245209,0.9285714285714286,1.0,1.0,2/17,7.54%,LBR;DHFR,1,GO_MF
prerank,GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES,0.3207835435721154,0.6610441855106122,0.9294117647058824,1.0,1.0,17/59,25.73%,FHIT;HDAC7;HDAC10;NDST2;NAALAD2;SIRT2;ASPA;SIRT6;TGM2;NAAA;HDAC4;PGLYRP3;UPB1;KLK3;HDAC9;ACY3;NDST1,1,GO_MF
prerank,GOMF_EPHRIN_RECEPTOR_ACTIVITY,0.3637307656068461,0.6607706054359462,0.8055555555555556,0.9986959353825589,1.0,8/19,32.92%,NTRK1;EPHA5;EPHA2;NTRK3;EPHB4;EFNB3;EPHA7;EPHA4,1,GO_MF
prerank,GOMF_MHC_CLASS_I_PROTEIN_BINDING,0.3591664764901088,0.6606484791114078,0.8787878787878788,0.9968794869783744,1.0,3/17,10.84%,LILRB2;CD8B2;LILRB1,1,GO_MF
prerank,GOMF_SOLUTE_PROTON_SYMPORTER_ACTIVITY,-0.2879337711528185,-0.6603982347093977,0.9545454545454546,1.0,1.0,2/23,6.22%,SLC15A3;SLC16A3,1,GO_MF
prerank,GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING,-0.2366882529744454,-0.6598943506309751,1.0,0.9964188559390128,1.0,8/53,11.33%,GTF2A2;TAF13;HSF1;ATF4;DRAP1;DR1;TP53;GTF2A1,1,GO_MF
prerank,GOMF_TRNA_BINDING,0.3177836229083309,0.659002665736166,0.8888888888888888,0.9967257292244917,1.0,9/64,18.48%,SLFN11;TRMT9B;TRMT1;ELP5;NSUN3;CTU2;AARS2;WDR6;PUS1,1,GO_MF
prerank,GOMF_CHLORIDE_CHANNEL_ACTIVITY,0.3242979851596652,0.6583687132242182,0.9529411764705882,0.995487353222416,1.0,6/88,7.48%,FXYD1;SLC26A11;CLIC2;TTYH2;CLCN3;CLIC5,1,GO_MF
prerank,GOMF_ZINC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.3000380930949575,-0.6583609680030375,0.9090909090909092,0.9930546830282978,1.0,7/26,21.42%,SLC39A4;SLC39A7;SLC30A6;SLC39A1;SLC39A6;SLC30A1;SLC30A9,1,GO_MF
prerank,GOMF_WW_DOMAIN_BINDING,0.3640226793037346,0.6580383004863258,0.863013698630137,0.9939536250217152,1.0,3/22,8.19%,PPARG;TNK2;RAPGEF2,1,GO_MF
prerank,GOMF_RACEMASE_AND_EPIMERASE_ACTIVITY,0.3329930991470178,0.6539884470068511,0.935064935064935,0.9953530478776346,1.0,3/18,11.77%,DSE;YJEFN3;DSEL,1,GO_MF
prerank,GOMF_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.2963790972218451,0.6532905370448353,0.956043956043956,0.9941905037179264,1.0,20/167,15.11%,FXYD1;ABCC9;SLC26A5;SLC26A11;SLC25A27;SLC6A3;CLIC2;TTYH2;CLCN3;CLIC5;SLC18A2;SLC25A25;SLC26A1;ABCC4;SGK1;GABRG1;SLC17A8;PACC1;ADAMTS8;SLC17A6,1,GO_MF
prerank,GOMF_HISTONE_H4_READER_ACTIVITY,0.3456442037300113,0.6515491627646698,0.8421052631578947,0.9939437065809412,1.0,6/17,28.37%,TDRD3;L3MBTL1;BAZ2A;TAF1;BRD4;TP53BP1,1,GO_MF
prerank,GOMF_HISTONE_READER_ACTIVITY,0.3080249907176663,0.6509306856130195,0.967032967032967,0.992705346365346,1.0,27/86,29.15%,TDRD3;MPHOSPH8;PHF2;MECP2;CBX5;L3MBTL1;CHD1;CHD5;BAZ2A;ZCWPW2;PWWP2A;PHF1;TAF1;SPIN1;CXXC1;PHF8;RAG2;MORC4;DPPA3;SPIN2B;UIMC1;BRD4;CBX8;KMT2E;TP53BP1;BRD1;SGF29,1,GO_MF
prerank,GOMF_STEROID_DEHYDROGENASE_ACTIVITY,-0.2618756764146557,-0.6492994484996691,1.0,0.9938434476693052,1.0,5/33,12.52%,SRD5A2;DHRS1;NSDHL;HSD17B10;RDH14,1,GO_MF
prerank,GOMF_UBIQUITIN_BINDING,0.291542090830408,0.6455556680071797,0.968421052631579,0.99508740526199,1.0,7/103,7.97%,SMAD3;PRKN;NOD1;TP53INP2;UBXN10;UBXN11;MARK4,1,GO_MF
prerank,GOMF_RNA_EXONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS,-0.2344826253739136,-0.6402488032791707,0.9,0.9960577777624086,1.0,8/37,18.23%,EXOSC4;XRN1;CNOT6;ERI3;PARN;TOE1;EXD2;CPSF3,1,GO_MF
prerank,GOMF_MONOATOMIC_ANION_CHANNEL_ACTIVITY,0.3107851988079441,0.6395437606539721,0.9642857142857144,0.9982352861478432,1.0,15/107,16.41%,FXYD1;SLC26A11;MCOLN1;CLIC2;TTYH2;CLCN3;CLIC5;LRRC8A;SGK1;GABRG1;SLC17A8;PACC1;SLC17A6;BEST1;P2RX5,1,GO_MF
prerank,GOMF_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING,-0.2753563577707895,-0.6391913650952147,0.9393939393939394,0.9923523583479488,1.0,4/24,11.33%,GTF2A2;DRAP1;TP53;GTF2A1,1,GO_MF
prerank,GOMF_METHYL_CPG_BINDING,0.3307592325918695,0.638393877648448,0.9166666666666666,0.9970616688434502,1.0,8/25,28.63%,MBD3;ZBTB21;MECP2;CXXC5;ZBTB4;CXXC4;TET1;MBD1,1,GO_MF
prerank,GOMF_MANGANESE_ION_BINDING,0.3057792742363743,0.6369386585426243,0.9367088607594936,0.9961879113732572,1.0,8/69,15.16%,ABL1;FAM20C;PIM1;ABO;NUDT16;CDIPT;ABL2;ADPRM,1,GO_MF
prerank,GOMF_MONOATOMIC_ANION_MONOATOMIC_CATION_SYMPORTER_ACTIVITY,-0.2860242858123611,-0.6340163590456338,1.0,0.99068121851763,1.0,2/25,7.33%,SLC6A8;SLC12A2,1,GO_MF
prerank,GOMF_HISTONE_ACETYLTRANSFERASE_ACTIVITY,-0.2563782710521163,-0.6220134063387834,1.0,0.9905027974250388,1.0,6/42,10.95%,GTF3C4;NAA40;MEAF6;PYGO2;HAT1;NCOA3,1,GO_MF
prerank,GOMF_GTP_DEPENDENT_PROTEIN_BINDING,0.3551356472249669,0.6203964574919106,0.875,1.0,1.0,7/20,32.21%,EEA1;UNC13B;PARD6A;RAB34;DNM1L;AP1G1;ARFIP2,1,GO_MF
prerank,GOMF_NUCLEAR_ESTROGEN_RECEPTOR_BINDING,0.309915383163142,0.620309414415297,0.9418604651162792,1.0,1.0,4/38,10.42%,TACC1;ARID5A;WIPI1;NCOA1,1,GO_MF
prerank,GOMF_UBIQUITIN_LIKE_PROTEIN_READER_ACTIVITY,-0.2508451126741628,-0.6182629079778044,0.9411764705882352,0.9882155053659012,1.0,3/22,10.77%,SAYSD1;SQSTM1;RNF169,1,GO_MF
prerank,GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA,0.2684553385973128,0.6122273432643192,1.0,1.0,1.0,58/374,23.51%,RNASE1;RNASE4;POLR2A;ENDOV;DHX38;SAMHD1;TRMT9B;GGT5;DICER1;DDX51;TYW3;UPF1;EIF4B;DDX5;PAN2;NUDT16;TRMT1;YTHDC2;PDE12;ZCCHC4;POLR3B;MOV10L1;INTS11;NSUN3;AZGP1;FTO;ANG;AARS2;NOP2;MEPCE;ERN1;DIS3L2;WARS2;DDX59;SMG6;MARS2;PUS1;DDX17;PAN3;CNOT2;RNH1;DDX3X;TRMO;METTL15;MTO1;DDX19A;TDRD12;TRMT61B;UVSSA;MTREX;QTRT1;ELAC2;DUS3L;CNOT1;RNASEL;DDX46;BRAT1;RNASET2,1,GO_MF
prerank,GOMF_LIGAND_GATED_SODIUM_CHANNEL_ACTIVITY,0.3502340967110353,0.6102305331915908,0.9444444444444444,1.0,1.0,4/18,20.32%,SCNN1D;ASIC5;ASIC1;GRIK1,1,GO_MF
prerank,GOMF_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY,0.3036117655379325,0.6078617266102153,0.9523809523809524,1.0,1.0,5/50,10.50%,ATP8B2;ABCA1;PLSCR4;ABCA4;VMP1,1,GO_MF
prerank,GOMF_MRNA_5_UTR_BINDING,0.3361298163150839,0.6077700157359188,0.8904109589041096,1.0,1.0,5/16,23.27%,RARA;SHMT1;LARP6;DDX3X;MYH10,1,GO_MF
prerank,GOMF_PROTEIN_PHOSPHATASE_2A_BINDING,0.3241704559975894,0.6038365914697315,0.9473684210526316,1.0,1.0,5/27,12.32%,BCL2;SLC6A3;MFHAS1;STRN4;SPHK1,1,GO_MF
prerank,GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_RRNA,-0.2763641137168941,-0.6021451203620742,1.0,0.9906600926159124,1.0,6/22,13.96%,METTL5;BUD23;TFB2M;TSR3;NSUN4;MRM2,1,GO_MF
prerank,GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA,-0.2046256282202278,-0.6005893965816707,1.0,0.9869980973919912,1.0,23/118,16.32%,RPP40;TRMT10C;TARBP1;DARS2;RPP21;TRMT5;NT5C3A;THUMPD3;TRMT1L;PRORP;PTRHD1;DTD2;PTRH2;CDKAL1;VARS2;RPP38;LRRC47;TARS2;PUS7;NARS2;DUS4L;MTFMT;PSTK,1,GO_MF
prerank,GOMF_HSP90_PROTEIN_BINDING,0.2905855044217804,0.5936346121639846,0.9864864864864864,1.0,1.0,5/37,16.04%,CYP2E1;GUCY1B1;NR3C1;ERN1;USP19,1,GO_MF
prerank,GOMF_RIBONUCLEOPROTEIN_COMPLEX_BINDING,0.2649065886841238,0.5825707955545862,1.0,1.0,1.0,17/157,15.11%,LONRF2;RNF135;EEF2;SNRNP70;SECISBP2;PIM1;UNK;HABP4;EIF4B;DDX5;RBM39;LETMD1;PITX2;CBX5;YBX3;ANG;CPEB2,1,GO_MF
prerank,GOMF_DIPEPTIDASE_ACTIVITY,0.3338176944003147,0.5791222564579473,0.9571428571428572,1.0,1.0,2/17,9.47%,DPEP2;NAALAD2,1,GO_MF
prerank,GOMF_SECONDARY_ACTIVE_MONOCARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.3084043103154833,0.5715136045588792,0.9714285714285714,1.0,1.0,6/19,22.11%,SLC16A7;SLC5A12;SLC10A6;SLC10A4;SLC32A1;SLC6A1,1,GO_MF
prerank,GOMF_NUCLEOSIDE_MONOPHOSPHATE_KINASE_ACTIVITY,-0.2858555032034408,-0.5703903412998002,0.9583333333333334,0.9908776926191174,1.0,4/17,16.43%,CMPK1;CMPK2;GUK1;CASK,1,GO_MF
prerank,GOMF_DIACYLGLYCEROL_DEPENDENT_SERINE_THREONINE_KINASE_ACTIVITY,0.2946021017557522,0.5692199065863053,0.975,1.0,1.0,5/20,21.34%,PRKD1;PRKCE;DGKQ;PRKCG;PKN1,1,GO_MF
prerank,GOMF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY,0.2943562819675642,0.5678997745902602,0.958904109589041,1.0,1.0,5/23,16.70%,REV3L;REV1;POLN;POLE4;POLL,1,GO_MF
